                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      2.0000000000000000E+001      1.0000000000000000E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                                     mass                                core_mass                            photosphere_r                                 lambda_g                                 lambda_b                                 lambda_h                              core_radius                             model_number                                      age                              period_days                        binary_separation                             eccentricity                                  v_orb_1                                  v_orb_2                   rl_relative_overflow_1                   rl_relative_overflow_2                                     edot                               edot_tidal                              star_1_mass                              star_2_mass                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                            xfer_fraction                                    J_orb                                 J_spin_1                                  J_total                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot 
                                       1                  5.5901699437494777E+001                  1.9999999638655563E+001                 -8.1895036376040657E+000                  1.7474250108400471E+000                                     1121                  8.6639374426936016E+000                  4.2979357903753324E-001                  7.8132131320352016E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2979357903753324E-001                  7.8132131320352016E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0434061541554020E+034                  1.7215382131618743E+034                  1.7447455672146830E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4220967369195487E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6982329678134809E+000                 -2.4097966873885387E+001                 -1.0439139835231284E+001                  4.6982329678134809E+000                  4.6023246402797788E+000                  4.7310436367950882E+004                  4.6749569537834867E+000                  6.5608803278481120E-001                  4.4267432756609892E+000                  2.6714267822858747E+004                  2.4988401534458574E-006                  9.8689622267234892E-003                  7.6238508214197624E+000                  9.1824835115365555E-001                  1.6753875662764838E+001                  5.9299304405407260E-001                  8.7831136008501143E-001                  7.5662267518603199E-001                  2.4235719698034763E-001                  5.1943197764442130E-006                  4.0545043595982647E-004                  1.7208053054058325E-004                  4.6802233045694708E-004                  1.5136695656001164E+001                  4.8428569380642514E+000                  2.9098053948679889E+000                  4.6911058254124782E+000                 -2.4097966873885387E+001                  7.3534272033274221E-007                                        0                                        0                  1.9999999638655563E+001                  1.5626425981744295E-006                  4.5298939289686588E+000                 -9.9999999999999997E+098                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  6.4289042364657325E-003                  1.0000000000000000E+000                  5.5901699437494777E+001                  1.5000000387154616E+007                  7.7702257399717998E+005                  1.0000000000000001E-001                  7.4909554222492070E-001                  1.8727388217271128E+000                 -9.9998591445479790E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999638655563E+001                  8.0000000000000000E+000                 -8.1895036376040657E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.1895036376040657E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035911253577285E+056                  8.9540401105116348E+050                  1.6036000793978389E+056                 -4.6922424485477515E+038                  0.0000000000000000E+000                 -5.1948757423617458E+019                 -4.6922424485477515E+038                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4511344452184958E+003                  1.9999991019020840E+001                 -8.2230617073508743E+000                  2.4600562252686702E+000                                     1063                  8.9822692229436161E+000                  4.4869119531081403E-001                  7.8132164960109662E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4869119531081403E-001                  7.8132164960109662E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0303748816725931E+034                  1.7032916561609156E+034                  1.8192521877115915E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4130141591650011E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6762057701806663E+000                 -2.4137229051876130E+001                 -9.8999999999999986E+001                  4.6762057701806663E+000                  4.6006420549556228E+000                  4.5518360186517741E+004                  4.6581866080712304E+000                  6.5106803057699580E-001                  4.4367830929035863E+000                  2.7339029455152293E+004                  2.4865357124995946E-006                  9.6243335326789466E-003                  7.6231681421714974E+000                  9.1328354496376118E-001                  1.6748598181567388E+001                  5.9304770886319769E-001                  8.7828159836642750E-001                  7.5656317974513443E-001                  2.4241786181321209E-001                  4.8740784756658166E-006                  3.9634022230602105E-004                  1.7208053054058287E-004                  4.6802233045694681E-004                  1.5136011506017716E+001                  4.8435446497572192E+000                  2.5920686850749299E+000                  4.6726128925445956E+000                 -2.4137229051876130E+001                  2.0437590104916893E-007                                        0                                        0                  1.9999991019020840E+001                  1.5626425974988481E-006                  4.4778344225406270E+000                  7.5921526147145646E-001                  1.6956661945522802E+000                  5.1231569717864414E+000                  6.4534491473198256E-003                  1.0000000000000000E+001                  1.4511344452184958E+003                  1.5000009624008529E+007                  7.7702281325178174E+005                  1.0000000000000001E-001                  7.4909554219951169E-001                  1.8727380145473476E+000                 -9.9998607633512093E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999991019020840E+001                  8.0000000000000000E+000                 -8.2230617073508743E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.2230617073508743E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035909279496293E+056                  8.9540129101113499E+050                  1.6035998819625393E+056                 -4.3421439369785610E+038                  0.0000000000000000E+000                 -5.1948659806092894E+019                 -4.3433281400364689E+038                  1.1842030579079284E+035                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  8.9522994089339390E+003                  1.9999951686873342E+001                 -8.3066126012579513E+000                  3.1084974717815177E+000                                     1057                  9.3715942035318651E+000                  4.6439211447020257E-001                  7.8132318837020875E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6439211447020257E-001                  7.8132318837020875E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0173331243574900E+034                  1.7032916561609234E+034                  1.8797084352376634E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3530150365358194E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6435879385097119E+000                 -2.4383288779534819E+001                 -9.8999999999999986E+001                  4.6435879385097119E+000                  4.5947827289133691E+000                  4.2129810783523593E+004                  4.6245895085962010E+000                  6.4598813292398904E-001                  4.4469420341216450E+000                  2.7986077607005675E+004                  2.4999821255553119E-006                  9.4432098234827171E-003                  7.6185995617911457E+000                  8.9577683577252565E-001                  1.6726830726652093E+001                  5.9339424649079153E-001                  8.7810484142594003E-001                  7.5620967354947988E-001                  2.4277730306001405E-001                  5.3489966048217769E-006                  3.4967748499735565E-004                  1.7208053054058311E-004                  4.6802233045694741E-004                  1.5132518054638172E+001                  4.8470572310364073E+000                  2.3316463267626295E+000                  4.6414651650264984E+000                 -2.4383288779534819E+001                  6.9620212082500293E-008                                        0                                        0                  1.9999951686873342E+001                  1.5626426019238014E-006                  4.4257627882168276E+000                  7.7550612190199375E-001                  1.7325813375559880E+000                  5.2337477987242416E+000                  6.5407486792345790E-003                  2.0000000000000000E+001                  8.9522994089339390E+003                  1.5000051772477100E+007                  7.7702390498600109E+005                  1.0000000000000001E-001                  7.4909554208710416E-001                  1.8727343313242850E+000                 -9.9998623826409205E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999951686873342E+001                  8.0000000000000000E+000                 -8.3066126012579513E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.3066126012579513E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035900271500881E+056                  8.9538925231555902E+050                  1.6035989810426112E+056                 -3.5822682921179132E+038                  0.0000000000000000E+000                 -5.1948201183771173E+019                 -3.5832158292553366E+038                  9.4753713742311330E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  2.2814350520487566E+004                  1.9999884377636846E+001                 -8.3142496305140554E+000                  3.1965998839245882E+000                                     1054                  9.3173912158950145E+000                  4.6439367737317250E-001                  7.8132581515788502E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6439367737317250E-001                  7.8132581515788502E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0075473589412354E+034                  1.6900934805828849E+034                  1.8797084352376689E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2280140540065338E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6330399482869558E+000                 -2.4600437793884325E+001                 -1.0660988584847640E+001                  4.6330399482869558E+000                  4.5924188342756587E+000                  4.2074609833471019E+004                  4.6240200973642906E+000                  6.5043121658345393E-001                  4.4380544051952260E+000                  2.7419176375421790E+004                  2.4045883320526692E-006                  9.2178481707970005E-003                  7.6144902546742745E+000                  8.8343199441095766E-001                  1.6710085811010369E+001                  5.9384899092936960E-001                  8.7778079671811349E-001                  7.5556158333523382E-001                  2.4343336997661422E-001                  6.1075534470581615E-006                  2.8685610903000930E-004                  1.7208053054058316E-004                  4.6802233045694687E-004                  1.5126364549385075E+001                  4.8532181636041098E+000                  2.2586476378815878E+000                  4.6312020960003357E+000                 -2.4600437793884325E+001                  6.0664091854312711E-008                                        0                                        0                  1.9999884377636846E+001                  1.5626425964420557E-006                  4.4712733030172158E+000                  7.7516336178027978E-001                  1.7319427106538261E+000                  5.2314383827544804E+000                  6.6030169008360054E-003                  3.0000000000000000E+001                  2.2814350520487566E+004                  1.5000123901440371E+007                  7.7702577327241004E+005                  1.0000000000000001E-001                  7.4909554189915306E-001                  1.8727280282232845E+000                 -9.9998609677530637E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999884377636846E+001                  8.0000000000000000E+000                 -8.3142496305140554E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.3142496305140554E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035884855934800E+056                  8.9536911635257679E+050                  1.6035974392846435E+056                 -3.5198610640114358E+038                  0.0000000000000000E+000                 -5.1947362455382139E+019                 -3.5207730144420088E+038                  9.1195043057326823E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  4.1446709678202205E+004                  1.9999793966708030E+001                 -8.3140032441288181E+000                  3.3193613758589993E+000                                     1049                  9.2913698760280585E+000                  4.6439577670798693E-001                  7.8132934677732635E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6439577670798693E-001                  7.8132934677732635E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0010175854238403E+034                  1.6783428220548073E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6305929648851656E+000                 -2.4756942685058277E+001                 -9.8999999999999986E+001                  4.6305929648851656E+000                  4.5908236364990973E+000                  4.2165093806481345E+004                  4.6249530708576403E+000                  6.5408809888325270E-001                  4.4307386773314663E+000                  2.6961166432090682E+004                  2.3348009186590456E-006                  9.0660662437640673E-003                  7.6115078527092086E+000                  8.7440382339447575E-001                  1.6697765121850733E+001                  5.9435080117094818E-001                  8.7734765231435574E-001                  7.5469529394829482E-001                  2.4430706817595232E-001                  6.8116078645650801E-006                  2.2851044289150471E-004                  1.7208053054058298E-004                  4.6802233045694714E-004                  1.5118191894541098E+001                  4.8613684229798881E+000                  2.2151464090979465E+000                  4.6289212070539465E+000                 -2.4756942685058277E+001                  4.9115772438739430E-008                                        0                                        0                  1.9999793966708030E+001                  1.5626425955689096E-006                  4.5090816431931335E+000                  7.7431254625487145E-001                  1.7302689554025332E+000                  5.2266196240698006E+000                  6.6489305877656208E-003                  4.0000000000000000E+001                  4.1446709678202205E+004                  1.5000220786857184E+007                  7.7702828279175854E+005                  1.0000000000000001E-001                  7.4909554165120340E-001                  1.8727195618004526E+000                 -9.9998597924498001E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999793966708030E+001                  8.0000000000000000E+000                 -8.3140032441288181E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.3140032441288181E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035864149267020E+056                  8.9534254343912135E+050                  1.6035953683521364E+056                 -3.5218957721952194E+038                  0.0000000000000000E+000                 -5.1946242122926563E+019                 -3.5227937569951078E+038                  8.9798479988838834E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  6.4922546985508045E+004                  1.9999680028847024E+001                 -8.3138764363897000E+000                  3.4070515531825878E+000                                     1046                  9.2776491294943639E+000                  4.6014141313340495E-001                  7.8133379766143207E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6014141313340495E-001                  7.8133379766143207E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0010175854238328E+034                  1.6783428220548023E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6294594587535389E+000                 -2.4874663932054510E+001                 -9.8999999999999986E+001                  4.6294594587535389E+000                  4.5895585577704106E+000                  4.2239810527540110E+004                  4.6257219614426974E+000                  6.5700270163315333E-001                  4.4249069976699138E+000                  2.6601553377624838E+004                  2.2775431124168032E-006                  8.9339807526263079E-003                  7.6092355065843362E+000                  8.6738676511968782E-001                  1.6688140932905412E+001                  5.9492080174117201E-001                  8.7680173835239417E-001                  7.5360346559572300E-001                  2.4540534591785218E-001                  7.4211854929196589E-006                  1.7771781091797256E-004                  1.7208053054058295E-004                  4.6802233045694687E-004                  1.5107950629605813E+001                  4.8715542678942727E+000                  2.1862725999093002E+000                  4.6278913315818127E+000                 -2.4874663932054510E+001                  4.2260450558804027E-008                                        0                                        0                  1.9999680028847024E+001                  1.5626425948952545E-006                  4.5394444051186129E+000                  7.7356930890749043E-001                  1.7288509881424896E+000                  5.2221135173610556E+000                  6.6848369406627963E-003                  5.0000000000000000E+001                  6.4922546985508045E+004                  1.5000342885074455E+007                  7.7703144535740826E+005                  1.0000000000000001E-001                  7.4909554134329370E-001                  1.8727088922377280E+000                 -9.9998588487544171E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999680028847024E+001                  8.0000000000000000E+000                 -8.3138764363897000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.3138764363897000E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035838053976104E+056                  8.9530953309458889E+050                  1.6035927584929413E+056                 -3.5229649605736208E+038                  0.0000000000000000E+000                 -5.1944823115953234E+019                 -3.5238511924123633E+038                  8.8623183874225656E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  9.2678739564169751E+004                  1.9999545218214706E+001                 -8.3133921420681336E+000                  3.4673483597043195E+000                                     1035                  9.2661541567350518E+000                  4.6014451480167895E-001                  7.8133906789012997E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6014451480167895E-001                  7.8133906789012997E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0010175854238422E+034                  1.6783428220548108E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6291132594023701E+000                 -2.4958148898287980E+001                 -1.0660988584847640E+001                  4.6291132594023701E+000                  4.5885982265172744E+000                  4.2315611310724111E+004                  4.6265006192735898E+000                  6.5931269305487228E-001                  4.4202840873940890E+000                  2.6319891061565595E+004                  2.2307576099208990E-006                  8.8216360181543139E-003                  7.6075850611085354E+000                  8.6214342561732815E-001                  1.6680890175562880E+001                  5.9555048205671690E-001                  8.7615757665271499E-001                  7.5231514190035609E-001                  2.4669891419162590E-001                  7.9152149389039568E-006                  1.3641278529102666E-004                  1.7208053054058308E-004                  4.6802233045694746E-004                  1.5095874865022228E+001                  4.8835425894806308E+000                  2.1666406258873181E+000                  4.6276133624924221E+000                 -2.4958148898287980E+001                  3.8140168769124964E-008                                        0                                        0                  1.9999545218214706E+001                  1.5626426019026383E-006                  4.5636538184406410E+000                  7.7286168436286340E-001                  1.7275788190539170E+000                  5.2182379016631870E+000                  6.7117936950830803E-003                  6.0000000000000000E+001                  9.2678739564169751E+004                  1.5000487352641534E+007                  7.7703518731083465E+005                  1.0000000000000001E-001                  7.4909554098360165E-001                  1.8726962680830688E+000                 -9.9998580964758266E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999545218214706E+001                  8.0000000000000000E+000                 -8.3133921420681336E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.3133921420681336E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035807177802169E+056                  8.9527095914818913E+050                  1.6035896704898085E+056                 -3.5269400977576008E+038                  0.0000000000000000E+000                 -5.1943137481521201E+019                 -3.5278169049513249E+038                  8.7680719372400263E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.2358960368947609E+005                  1.9999394843268981E+001                 -8.3125186340419361E+000                  3.5086450850446682E+000                                     1031                  9.2540321644645083E+000                  4.6014797461668844E-001                  7.8134494430059931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6014797461668844E-001                  7.8134494430059931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0010175854238506E+034                  1.6783428220548122E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6292512192179114E+000                 -2.5013800364548814E+001                 -9.8999999999999986E+001                  4.6292512192179114E+000                  4.5878897315044682E+000                  4.2395564829552241E+004                  4.6273204256776275E+000                  6.6113958628250302E-001                  4.4166270355018415E+000                  2.6099190389258412E+004                  2.1916957318651247E-006                  8.7231754415238189E-003                  7.6064388992576655E+000                  8.5835332048713986E-001                  1.6675577757401388E+001                  5.9622288762342190E-001                  8.7544081998385259E-001                  7.5088162839330208E-001                  2.4813646290016467E-001                  8.2949281073656925E-006                  1.0463339388657779E-004                  1.7208053054058327E-004                  4.6802233045694670E-004                  1.5082439484444247E+001                  4.8968638599389864E+000                  2.1528098613193918E+000                  4.6277988771334551E+000                 -2.5013800364548814E+001                  3.5585511821442300E-008                                        0                                        0                  1.9999394843268981E+001                  1.5626426049859693E-006                  4.5828916144102845E+000                  7.7215127765889446E-001                  1.7263030832714676E+000                  5.2139824936476638E+000                  6.7313468227667757E-003                  7.0000000000000000E+001                  1.2358960368947609E+005                  1.5000648501639819E+007                  7.7703936131786567E+005                  1.0000000000000001E-001                  7.4909554058684302E-001                  1.8726821864410370E+000                 -9.9998574988486089E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999394843268981E+001                  8.0000000000000000E+000                 -8.3125186340419361E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.3125186340419361E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035772736429997E+056                  8.9522839975779644E+050                  1.6035862259269972E+056                 -3.5340880930563161E+038                  0.0000000000000000E+000                 -5.1941252204526486E+019                 -3.5349576089421894E+038                  8.6951588587338099E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      80                  1.5683880497310348E+005                  1.9999232696521556E+001                 -8.3113106324919439E+000                  3.5334906125373471E+000                                     1029                  9.2387837621711384E+000                  4.6015170533469196E-001                  7.8135128145362387E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6015170533469196E-001                  7.8135128145362387E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0010175854238562E+034                  1.6680396805766977E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6296920857307517E+000                 -2.5048783035651837E+001                 -1.1138109839567303E+001                  4.6296920857307517E+000                  4.5873686925878250E+000                  4.2480226875644963E+004                  4.6281868275314526E+000                  6.6261486504270262E-001                  4.4136729568887452E+000                  2.5922265647416043E+004                  2.1585627264169948E-006                  8.6366542093768428E-003                  7.6056661292620120E+000                  8.5563277821111727E-001                  1.6671696686080896E+001                  5.9692803172337572E-001                  8.7466967353375968E-001                  7.4933933542140740E-001                  2.4968177504731348E-001                  8.5793947736732497E-006                  8.0857559681317366E-005                  1.7208053054058300E-004                  4.6802233045694687E-004                  1.5067985379858548E+001                  4.9111827647144226E+000                  2.1427353874334742E+000                  4.6282745428942640E+000                 -2.5048783035651837E+001                  3.4176455645989416E-008                                        0                                        0                  1.9999232696521556E+001                  1.5626426095516329E-006                  4.5984859621021794E+000                  7.7143834458359006E-001                  1.7250481530484449E+000                  5.2097833096070350E+000                  6.7454171955598314E-003                  8.0000000000000000E+001                  1.5683880497310348E+005                  1.5000822268523322E+007                  7.7704386212025094E+005                  1.0000000000000001E-001                  7.4909554016320379E-001                  1.8726670024563026E+000                 -9.9998570145594268E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999232696521556E+001                  8.0000000000000000E+000                 -8.3113106324919439E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.3113106324919439E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.6035735598379802E+056                  8.9518294833751229E+050                  1.6035825116674635E+056                 -3.5439809593194236E+038                  0.0000000000000000E+000                 -5.1939214541201211E+019                 -3.5448449330324157E+038                  8.6397371299216373E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
