                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      8.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                                     mass                                core_mass                            photosphere_r                                 lambda_g                                 lambda_b                                 lambda_h                              core_radius                             model_number                                      age                              period_days                        binary_separation                             eccentricity                                  v_orb_1                                  v_orb_2                   rl_relative_overflow_1                   rl_relative_overflow_2                                     edot                               edot_tidal                              star_1_mass                              star_2_mass                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                            xfer_fraction                                    J_orb                                 J_spin_1                                  J_total                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot 
                                       1                  5.5242717280199042E+002                  7.9999993911664120E+000                 -8.9577764285464010E+000                  2.7422750325201410E+000                                     1138                  2.1125584606542378E+000                  2.6304128433787533E-001                  7.8129751002187220E-008                  9.9999997228008086E-001                  9.9999995287554699E-001                  2.6304128433787533E-001                  7.8129751002187220E-008                  9.9999997228008086E-001                  9.9999995287554699E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9223514003280860E+033                  7.0003368458862236E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4873958835409860E+000                 -3.1478439099634411E+001                 -1.2342229822223228E+001                  3.4873958835409860E+000                  4.3537022042854696E+000                  2.8233291182736266E+003                  3.4507615072361193E+000                  5.4123518149974692E-001                  4.2585089443539399E+000                  1.8134640240245022E+004                  2.4746719961597536E-006                  9.7129680135737782E-003                  7.4817998340172576E+000                  1.0738857914496476E+000                  1.6700897191620115E+001                  6.2048113626262946E-001                  8.4944859511665649E-001                  6.9889703592310648E-001                  2.8054878703413794E-001                  6.2582225292963665E-005                  9.2847883260644675E-003                  3.4416106108119964E-003                  9.3604466091399777E-003                  5.5974769386706820E+000                  2.2410173322388482E+000                  1.6274038027985511E+000                  3.4813590786932744E+000                 -3.1478439099634411E+001                  1.5475394864096249E-007                                        0                                        0                  7.9999993911664120E+000                  6.2503796044948111E-007                  3.4772441207407074E+000                 -9.9999999999999997E+098                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  4.2034580883256742E-003                  1.0000000000000000E+000                  5.5242717280199042E+002                  1.5000001141562782E+007                  6.4479396514198778E+005                  1.0000000000000001E-001                  1.0878338746880742E+000                  1.0878337918993490E+000                 -9.9998418666058198E-001                 -9.9999999999999989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9999993911664120E+000                  8.0000000000000000E+000                 -8.9577764285464010E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9577764285464010E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7297652371296674E+055                  1.5794350570249200E+050                  7.7297810314802376E+055                 -1.6871682985789322E+038                  0.0000000000000000E+000                 -1.2070367035886406E+019                 -1.6871682985789322E+038                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  4.1109420491232922E+003                  7.9999956222549278E+000                 -8.9777457906402045E+000                  3.0590000167106401E+000                                     1041                  2.0921322833935219E+000                  2.5975622944595311E-001                  7.8129787750569335E-008                  9.9999996968552085E-001                  9.9999995619391480E-001                  2.5975622944595311E-001                  7.8129787750569335E-008                  9.9999996968552085E-001                  9.9999995619391480E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8473554783759308E+033                  6.9888259340633903E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4473415147970496E+000                 -3.1499208335578079E+001                 -9.8999999999999986E+001                  3.4473415147970492E+000                  4.3530300617927198E+000                  2.7999173673212240E+003                  3.4471452143972301E+000                  5.4077132006580142E-001                  4.2594364626195844E+000                  1.8173411592251065E+004                  2.3997359066096715E-006                  9.4019518981416118E-003                  7.4814814798066491E+000                  1.0723225712530113E+000                  1.6699027333674326E+001                  6.2050315844000314E-001                  8.4942565886960064E-001                  6.9885118494544352E-001                  2.8059375819302790E-001                  5.2307510609615115E-005                  9.2786436514667586E-003                  3.4416106108119964E-003                  9.3604466091399760E-003                  5.5973695128176644E+000                  2.2411121974344876E+000                  1.5837754765384655E+000                  3.4413545276234649E+000                 -3.1499208335578079E+001                  9.1630011801187574E-008                                        0                                        0                  7.9999956222549278E+000                  6.2503795997226126E-007                  3.4735321270760586E+000                  6.4070164839444932E-001                  1.3254747735595080E+000                  4.0355003254882051E+000                  4.2085044926315138E-003                  5.0000000000000000E+000                  4.1109420491232922E+003                  1.5000008209080704E+007                  6.4479411705082667E+005                  1.0000000000000001E-001                  1.0878338746686000E+000                  1.0878332793861769E+000                 -9.9998420354350492E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9999956222549278E+000                  8.0000000000000000E+000                 -8.9777457906402045E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9777457906402045E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7297634164673463E+055                  1.5794281325930256E+050                  7.7297792107486719E+055                 -1.6112264270455791E+038                  0.0000000000000000E+000                 -1.2070346540324223E+019                 -1.6113476463513394E+038                  1.2121930576022812E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4340281368797763E+004                  7.9999849980686575E+000                 -8.9858220697282611E+000                  3.4549062469487644E+000                                     1035                  2.0716214820340668E+000                  2.5647139123171425E-001                  7.8129891556422137E-008                  9.9999996835924754E-001                  9.9999995668221753E-001                  2.5647139123171425E-001                  7.8129891556422137E-008                  9.9999996835924754E-001                  9.9999995668221753E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8473554783759268E+033                  6.9888259340633787E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4422118730894198E+000                 -3.1493818099721413E+001                 -1.2342229822223228E+001                  3.4422118730894198E+000                  4.3526232020158213E+000                  2.7810211739906849E+003                  3.4442042954849099E+000                  5.4011458016343905E-001                  4.2607493656704269E+000                  1.8228434232456675E+004                  2.3504116352000183E-006                  9.1855249019396016E-003                  7.4815589150600932E+000                  1.0725538160853756E+000                  1.6699295167605172E+001                  6.2056499909379770E-001                  8.4936122613847242E-001                  6.9872233109491466E-001                  2.8072462764008754E-001                  5.0820565013360397E-005                  9.2608149665536956E-003                  3.4416106108119946E-003                  9.3604466091399743E-003                  5.5970710053443966E+000                  2.2413850540856801E+000                  1.5517973671073291E+000                  3.4365861333239494E+000                 -3.1493818099721413E+001                  4.7644803995012516E-008                                        0                                        0                  7.9999849980686575E+000                  6.2503796035210810E-007                  3.4682834230424997E+000                  6.4213034919703060E-001                  1.3263057941716403E+000                  4.0127977857440680E+000                  4.2077576030646975E-003                  1.0000000000000000E+001                  1.4340281368797763E+004                  1.5000028131660594E+007                  6.4479454526491556E+005                  1.0000000000000001E-001                  1.0878338746155514E+000                  1.0878318346644138E+000                 -9.9998422741853588E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9999849980686575E+000                  8.0000000000000000E+000                 -8.9858220697282611E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9858220697282611E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7297582841837706E+055                  1.5794092491572207E+050                  7.7297740782762618E+055                 -1.5815463389434932E+038                  0.0000000000000000E+000                 -1.2070288978565790E+019                 -1.5816615122244105E+038                  1.1517328091727772E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  3.9794150984730135E+004                  7.9999587903202531E+000                 -8.9879415216968841E+000                  3.8508124771868886E+000                                     1033                  2.1045839521155520E+000                  2.6304261930709172E-001                  7.8130147129762406E-008                  9.9999996940110425E-001                  9.9999995700418765E-001                  2.6304261930709172E-001                  7.8130147129762406E-008                  9.9999996940110425E-001                  9.9999995700418765E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8473554783759262E+033                  4.2120230183075594E+033                  4.2642021271785286E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.9888259340633880E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4428266302214419E+000                 -3.1485365203828504E+001                 -9.8999999999999986E+001                  3.4428266302214419E+000                  4.3525684828683620E+000                  2.7779958245207799E+003                  3.4437315886337969E+000                  5.3998766503280071E-001                  4.2610017731916408E+000                  1.8239031491635440E+004                  2.3086711725554898E-006                  9.0176255085842160E-003                  7.4816807108852528E+000                  1.0725489609785672E+000                  1.6699327383978758E+001                  6.2071593252680124E-001                  8.4920385132769571E-001                  6.9840758088126487E-001                  2.8104484177719385E-001                  5.1182947795918733E-005                  9.2175725456034915E-003                  3.4416106108119938E-003                  9.3604466091399708E-003                  5.5963278526957225E+000                  2.2420703661216437E+000                  1.5299593892525996E+000                  3.4374860972525290E+000                 -3.1485365203828504E+001                  2.4310266323830244E-008                                        0                                        0                  7.9999587903202531E+000                  6.2503795731975747E-007                  3.4672700246431694E+000                  6.4226425748808702E-001                  1.3265741638217197E+000                  4.0132853544179703E+000                  4.2077732770718461E-003                  1.5000000000000000E+001                  3.9794150984730135E+004                  1.5000077276676768E+007                  6.4479560158081003E+005                  1.0000000000000001E-001                  1.0878338744891469E+000                  1.0878282708284488E+000                 -9.9998423204115949E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9999587903202531E+000                  8.0000000000000000E+000                 -8.9879415216968841E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9879415216968841E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7297456238030785E+055                  1.5793641192429039E+050                  7.7297614174442704E+055                 -1.5738556074274469E+038                  0.0000000000000000E+000                 -1.2070147201562360E+019                 -1.5739666191025657E+038                  1.1101167511888324E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.0313152382744697E+005                  7.9998937293858212E+000                 -8.9888075603220106E+000                  4.2467187074250123E+000                                     1029                  2.1636497664551246E+000                  2.6960264640701115E-001                  7.8130782843466307E-008                  9.9999996993098106E-001                  9.9999995761298577E-001                  2.6960264640701115E-001                  7.8130782843466307E-008                  9.9999996993098106E-001                  9.9999995761298577E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9098841636110410E+033                  4.2642021271785528E+033                  4.3683925097242967E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.9426376905737891E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4437896306149400E+000                 -3.1478041915241970E+001                 -1.2342229822223228E+001                  3.4437896306149400E+000                  4.3524300054169371E+000                  2.7746645308744032E+003                  3.4432104825227792E+000                  5.4000406688014213E-001                  4.2609654375138000E+000                  1.8237505568841327E+004                  2.2604169862899991E-006                  8.8294004817820720E-003                  7.4817648893336308E+000                  1.0719455400950368E+000                  1.6698599914790321E+001                  6.2108041130444880E-001                  8.4882430936872777E-001                  6.9764849649434668E-001                  2.8181684056743234E-001                  5.2225229624884234E-005                  9.1156357734592259E-003                  3.4416106108119942E-003                  9.3604466091399691E-003                  5.5944771155458248E+000                  2.2437990738802114E+000                  1.5016943861286360E+000                  3.4387986929488958E+000                 -3.1478041915241970E+001                  1.2216118889673409E-008                                        0                                        0                  7.9998937293858212E+000                  6.2503795974145145E-007                  3.4674009742865715E+000                  6.4241981590476316E-001                  1.3268965533591333E+000                  4.0137036709452385E+000                  4.2097225322849366E-003                  2.0000000000000000E+001                  1.0313152382744697E+005                  1.5000199280064028E+007                  6.4479822389273648E+005                  1.0000000000000001E-001                  1.0878338741882208E+000                  1.0878194235914789E+000                 -9.9998423148047633E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9998937293858212E+000                  8.0000000000000000E+000                 -8.9888075603220106E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9888075603220106E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7297141940410861E+055                  1.5792558448287489E+050                  7.7297299865995344E+055                 -1.5707369067742239E+038                  0.0000000000000000E+000                 -1.2069795339223648E+019                 -1.5708438316205428E+038                  1.0692484631892329E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  2.6073517541943616E+005                  7.9997323448901598E+000                 -8.9900993373717899E+000                  4.6426249376631361E+000                                     1023                  2.2381578984905004E+000                  2.7778415614249419E-001                  7.8132359027094367E-008                  9.9999997079219294E-001                  9.9999995893439986E-001                  2.7778415614249419E-001                  7.8132359027094367E-008                  9.9999997079219294E-001                  9.9999995893439986E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9098841636110413E+033                  4.2642021271785597E+033                  4.5759919809467354E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.7915551936342919E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4437197296087150E+000                 -3.1490869119786428E+001                 -9.8999999999999986E+001                  3.4437197296087150E+000                  4.3518916968355628E+000                  2.7727534103900566E+003                  3.4429112481322113E+000                  5.4093106684760672E-001                  4.2591026763246260E+000                  1.8159449394983370E+004                  2.1960176485986819E-006                  8.6054922576673312E-003                  7.4814589898013200E+000                  1.0697888499342367E+000                  1.6695590560647457E+001                  6.2198528500209804E-001                  8.4788471236142693E-001                  6.9576930322945085E-001                  2.8372626574352422E-001                  5.4104338568353911E-005                  8.8763039545801826E-003                  3.4416106108119972E-003                  9.3604466091399743E-003                  5.5898757603559144E+000                  2.2481786250632139E+000                  1.4723320116886740E+000                  3.4390560754858002E+000                 -3.1490869119786428E+001                  6.1238682315102594E-009                                        0                                        0                  7.9997323448901598E+000                  6.2503795969161743E-007                  3.4748100333501966E+000                  6.4221207864957153E-001                  1.3265427650630690E+000                  4.0122997445228128E+000                  4.2166967452043841E-003                  2.5000000000000000E+001                  2.6073517541943616E+005                  1.5000501915693628E+007                  6.4480472861248394E+005                  1.0000000000000001E-001                  1.0878338734849744E+000                  1.0877974779481125E+000                 -9.9998419787326431E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9997323448901598E+000                  8.0000000000000000E+000                 -8.9900993373717899E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9900993373717899E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7296362306963574E+055                  1.5789976219734522E+050                  7.7296520206725775E+055                 -1.5661077296650872E+038                  0.0000000000000000E+000                 -1.2068922528557132E+019                 -1.5662100100466895E+038                  1.0228038160232779E+034                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  5.4190133782499866E+005                  7.9994447339181942E+000                 -8.9900040097485334E+000                  4.7659871760298547E+000                                     1011                  2.2943986127149647E+000                  2.8594656344028702E-001                  7.8135168113391273E-008                  9.9999997100928428E-001                  9.9999995897982741E-001                  2.8594656344028702E-001                  7.8135168113391273E-008                  9.9999997100928428E-001                  9.9999995897982741E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9098841636110410E+033                  4.2642021271785482E+033                  5.3306518529323283E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.5680051827641371E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4448047829923016E+000                 -3.1529948905499229E+001                 -1.2342229822223228E+001                  3.4448047829923021E+000                  4.3509229180251721E+000                  2.7776308492134422E+003                  3.4436745269298545E+000                  5.4325026386720965E-001                  4.2544486680000784E+000                  1.7965887174883999E+004                  2.1015711505626040E-006                  8.3028588828312471E-003                  7.4806368180873921E+000                  1.0659449664793315E+000                  1.6689926852736757E+001                  6.2357969043414496E-001                  8.4623771907182233E-001                  6.9247531506997495E-001                  2.8706854762135819E-001                  5.7259398335587105E-005                  8.4944426317827750E-003                  3.4416106108119964E-003                  9.3604466091399743E-003                  5.5816703970805781E+000                  2.2560910932167921E+000                  1.4536649533435422E+000                  3.4403495523423779E+000                 -3.1529948905499229E+001                  4.9659454903736745E-009                                        0                                        0                  7.9994447339181942E+000                  6.2503795909848060E-007                  3.4934156690994116E+000                  6.4119014453101175E-001                  1.3245779942639837E+000                  4.0060915496889935E+000                  4.2291555897334956E-003                  3.0000000000000000E+001                  5.4190133782499866E+005                  1.5001041276466507E+007                  6.4481632121440349E+005                  1.0000000000000001E-001                  1.0878338723103811E+000                  1.0877583676538893E+000                 -9.9998411341696725E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9994447339181942E+000                  8.0000000000000000E+000                 -8.9900040097485334E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9900040097485334E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7294972840593365E+055                  1.5785552954658629E+050                  7.7295130696122909E+055                 -1.5665118519125557E+038                  0.0000000000000000E+000                 -1.2067242634958107E+019                 -1.5666101546619031E+038                  9.8302749347399289E+033                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  8.3723361006811750E+005                  7.9991419085682063E+000                 -8.9885020105308016E+000                  4.7732879895052696E+000                                     1002                  2.2915609728324022E+000                  2.8595738858492414E-001                  7.8138125858551177E-008                  9.9999997055960888E-001                  9.9999995798801578E-001                  2.8595738858492414E-001                  7.8138125858551177E-008                  9.9999997055960888E-001                  9.9999995798801578E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9098841636110145E+033                  4.2642021271785148E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4457694208907625E+000                 -3.1571264175478099E+001                 -1.2342229822223228E+001                  3.4457694208907625E+000                  4.3499226933527417E+000                  2.7851628342639706E+003                  3.4448505912350638E+000                  5.4583874536467547E-001                  4.2492552641305323E+000                  1.7752325981211721E+004                  2.0227112124268840E-006                  8.0647825573843743E-003                  7.4797625310676779E+000                  1.0621455465395078E+000                  1.6684146009269114E+001                  6.2533114226980402E-001                  8.4444077903318648E-001                  6.8888143563806759E-001                  2.9070997668922971E-001                  6.0345576214051800E-005                  8.1181759367101852E-003                  3.4416106108119972E-003                  9.3604466091399725E-003                  5.5730456379014077E+000                  2.2644510642029227E+000                  1.4381799250680820E+000                  3.4414806044508048E+000                 -3.1571264175478099E+001                  4.9526758856421495E-009                                        0                                        0                  7.9991419085682063E+000                  6.2503795721211377E-007                  3.5142992948202201E+000                  6.3994233964978409E-001                  1.3221561824815935E+000                  3.9985725899179534E+000                  4.2415064904842226E-003                  3.5000000000000000E+001                  8.3723361006811750E+005                  1.5001609198552076E+007                  6.4482852745247527E+005                  1.0000000000000001E-001                  1.0878338711184992E+000                  1.0877171885029964E+000                 -9.9998401861133634E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9991419085682063E+000                  8.0000000000000000E+000                 -8.9885020105308016E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9885020105308016E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7293509815440500E+055                  1.5781041670221508E+050                  7.7293667625857205E+055                 -1.5720011927983338E+038                  0.0000000000000000E+000                 -1.2065420041462229E+019                 -1.5720971382094211E+038                  9.5945411087366222E+033                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.1380573124208546E+006                  7.9988321395870958E+000                 -8.9864005593194776E+000                  4.7846772350203048E+000                                      991                  2.2877303325841707E+000                  2.8596846279267774E-001                  7.8141151882427096E-008                  9.9999996910041578E-001                  9.9999995700297317E-001                  2.8596846279267774E-001                  7.8141151882427096E-008                  9.9999996910041578E-001                  9.9999995700297317E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9098841636110133E+033                  4.2642021271785119E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4471541554248559E+000                 -3.1604231633767313E+001                 -9.8999999999999986E+001                  3.4471541554248555E+000                  4.3490143449765801E+000                  2.7944767388885334E+003                  3.4463004989172492E+000                  5.4838039595809018E-001                  4.2441551444442140E+000                  1.7545071582586697E+004                  1.9598217359274465E-006                  7.8847295005463475E-003                  7.4790156938989565E+000                  1.0588094520116165E+000                  1.6678923911104196E+001                  6.2713681794557474E-001                  8.4260164396670867E-001                  6.8520316570579987E-001                  2.9443226201612949E-001                  6.3197804452035190E-005                  7.7698605671663208E-003                  3.4416106108119959E-003                  9.3604466091399760E-003                  5.5642454018508314E+000                  2.2729952875187900E+000                  1.4268885164471847E+000                  3.4429893047645002E+000                 -3.1604231633767313E+001                  4.8967584277119045E-009                                        0                                        0                  7.9988321395870958E+000                  6.2503795710151445E-007                  3.5349265635229870E+000                  6.3859501355190118E-001                  1.3195261922749686E+000                  3.9903825710600231E+000                  4.2523809831818216E-003                  4.0000000000000000E+001                  1.1380573124208546E+006                  1.5002190174847197E+007                  6.4484101401356759E+005                  1.0000000000000001E-001                  1.0878338699312542E+000                  1.0876750651671907E+000                 -9.9998392497722421E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9988321395870958E+000                  8.0000000000000000E+000                 -8.9864005593194776E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9864005593194776E+000                 -9.8999999999999986E+001                  1.0000000000000000E+000                  7.7292013184284138E+055                  1.5776534048401651E+050                  7.7292170949624623E+055                 -1.5796893761603037E+038                  0.0000000000000000E+000                 -1.2063558423592151E+019                 -1.5797837644803279E+038                  9.4388320024127038E+033                  0.0000000000000000E+000                  0.0000000000000000E+000 
