                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      4.0000000000000000E+000      1.0000000000000000E-004      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                                     mass                                core_mass                            photosphere_r                                 lambda_g                                 lambda_b                                 lambda_h                              core_radius                             model_number                                      age                              period_days                        binary_separation                             eccentricity                                  v_orb_1                                  v_orb_2                   rl_relative_overflow_1                   rl_relative_overflow_2                                     edot                               edot_tidal                              star_1_mass                              star_2_mass                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                            xfer_fraction                                    J_orb                                 J_spin_1                                  J_total                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot 
                                       1                  3.1250000000000005E+003                  3.9999999954819110E+000                 -1.1839895217624392E+001                  3.4948500216800937E+000                                     1046                  1.0107569213006613E+000                  2.5036573278782182E-001                  7.8127856739662604E-008                  9.9999999998007427E-001                  9.9999999994521971E-001                  2.5036573278782182E-001                  7.8127856739662604E-008                  9.9999999998007427E-001                  9.9999999994521971E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8704915074959854E+032                  1.9658648118358396E+033                  2.0445242905156444E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6885096876067776E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6237361728340929E+000                 -2.8046844387590564E+001                 -1.2944289813551190E+001                  2.6237361728340933E+000                  4.3377219104180087E+000                  4.0880622687157251E+002                  2.6115175022816652E+000                  1.5357376675744130E-001                  4.7328018107356593E+000                  5.4050760728176152E+004                  7.1896663409491574E-006                  9.9931543160221153E-003                  7.5259782130631789E+000                  1.8197603036797116E+000                  1.7497600567790286E+001                  5.9284248933404893E-001                  8.7966268080344956E-001                  7.5932529756573630E-001                  2.4057382503655431E-001                  4.5874218215766456E-007                  2.9952012317438797E-005                  1.7208053054058321E-005                  4.6802233045694718E-005                  3.0383908899584564E+000                  9.6115132363521616E-001                  2.1169769500148270E+000                  2.4617383835290472E+000                 -2.8046844387590564E+001                  2.6776840824321333E-009                                        0                                        0                  3.9999999954819110E+000                  3.1251142660566182E-007                  1.4242091340572913E+000                 -9.9999999999999997E+098                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  1.8820668845986699E-003                  1.0000000000000000E+000                  3.1250000000000005E+003                  1.5000000011295149E+007                  5.8583417402505223E+005                  1.0000000000000001E-001                  1.3178168901840457E+000                  6.5890844434777096E-001                 -9.9999157949227813E-001                 -9.9999999999999989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999999954819110E+000                  8.0000000000000000E+000                 -1.1839895217624392E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1839895217624392E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538539026710268E+055                  4.4094548616031212E+049                  4.2538583121258884E+055                 -3.2480639167319146E+035                  0.0000000000000000E+000                 -3.6555524957907968E+018                 -3.2480639167319146E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  2.3254999999999996E+004                  3.9999999687234444E+000                 -1.1895962587892527E+001                  3.8115750058705933E+000                                      979                  1.0672237424096598E+000                  2.6024415216062347E-001                  7.8127856961707209E-008                  9.9999999998007427E-001                  9.9999999994634647E-001                  2.6024415216062347E-001                  7.8127856961707209E-008                  9.9999999998007427E-001                  9.9999999994634647E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8704915074959912E+032                  2.0052239938534198E+033                  2.1360296867062475E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6379883460846855E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6264718436954886E+000                 -2.8090908455798726E+001                 -9.8999999999999986E+001                  2.6264718436954886E+000                  4.3340008571789559E+000                  3.8479694543569559E+002                  2.5852316158977726E+000                  1.4787293004360105E-001                  4.7442034812580767E+000                  5.5488563424410786E+004                  7.3595993628246940E-006                  1.0026011616600832E-002                  7.5254670213258779E+000                  1.8093222487826055E+000                  1.7486702105231707E+001                  5.9287073984031469E-001                  8.7962996634580692E-001                  7.5925986791485855E-001                  2.4063958106015262E-001                  4.8397450231890260E-007                  2.7357019428866816E-005                  1.7208053054058321E-005                  4.6802233045694711E-005                  3.0382999574522049E+000                  9.6124286097235845E-001                  2.1034014675570512E+000                  2.4716519853428101E+000                 -2.8090908455798726E+001                  1.3748441889976000E-009                                        0                                        0                  3.9999999687234444E+000                  3.1251142540325853E-007                  1.4056361897251886E+000                  7.0831036694588556E-001                  1.4281354068655248E+000                  4.2867157744653115E+000                  1.8972056296075247E-003                  5.0000000000000000E+000                  2.3254999999999996E+004                  1.5000000078196539E+007                  5.8583417533152353E+005                  1.0000000000000001E-001                  1.3178168901838927E+000                  6.5890843993984982E-001                 -9.9999168930313675E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999999687234444E+000                  8.0000000000000000E+000                 -1.1895962587892527E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1895962587892527E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538538837004187E+055                  4.4094546148351111E+049                  4.2538582931550337E+055                 -2.8546043243600768E+035                  0.0000000000000000E+000                 -3.6555524210665016E+018                 -2.8546784630880457E+035                  7.4138727968770615E+030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  8.1120881599999979E+004                  3.9999999067137746E+000                 -1.2011378060156767E+001                  4.2074812361087170E+000                                      979                  1.1090522773859264E+000                  2.7664145004733709E-001                  7.8127858182952536E-008                  9.9999999998007427E-001                  9.9999999994617206E-001                  2.7664145004733709E-001                  7.8127858182952536E-008                  9.9999999998007427E-001                  9.9999999994617206E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6507130917673596E+032                  1.9658648118358531E+033                  2.2661433967079566E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.5618504465892158E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5899499584998567E+000                 -2.8365650212443221E+001                 -9.8999999999999986E+001                  2.5899499584998567E+000                  4.3247517618542251E+000                  3.4398320327436505E+002                  2.5365372364571246E+000                  1.4202393097273855E-001                  4.7559014726671869E+000                  5.7003493517080875E+004                  7.5411223923702064E-006                  1.0059194218919437E-002                  7.5211614022392590E+000                  1.7867606483225931E+000                  1.7459838641595216E+001                  5.9295237626477681E-001                  8.7953545004300349E-001                  7.5907082799584757E-001                  2.4082930418271012E-001                  5.3256497515134001E-007                  2.1780656635095210E-005                  1.7208053054058317E-005                  4.6802233045694752E-005                  3.0380502825456501E+000                  9.6149314081955228E-001                  2.0685896659038963E+000                  2.4343956043279031E+000                 -2.8365650212443221E+001                  9.5101095945146194E-010                                        0                                        0                  3.9999999067137746E+000                  3.1251142544355713E-007                  1.3868322455238900E+000                  7.2564099356837897E-001                  1.4631488403765101E+000                  4.3915556985210715E+000                  1.9303450124800096E-003                  1.0000000000000000E+001                  8.1120881599999979E+004                  1.5000000233232765E+007                  5.8583417835911922E+005                  1.0000000000000001E-001                  1.3178168901835399E+000                  6.5890842972499941E-001                 -9.9999180047976688E-001                 -9.9999999999999989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999999067137746E+000                  8.0000000000000000E+000                 -1.2011378060156767E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2011378060156767E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538538397382106E+055                  4.4094540461182618E+049                  4.2538582491922566E+055                 -2.1884191997790928E+035                  0.0000000000000000E+000                 -3.6555522458203827E+018                 -2.1884757102566658E+035                  5.6510477572926132E+030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  2.2510971210291196E+005                  3.9999997800990243E+000                 -1.2062023433880551E+001                  4.6033874663468408E+000                                      977                  1.0375370456433584E+000                  2.5366202974430196E-001                  7.8127860514420888E-008                  9.9999999997907818E-001                  9.9999999994289868E-001                  2.5366202974430196E-001                  7.8127860514420888E-008                  9.9999999997907818E-001                  9.9999999994289868E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2183746581003806E+032                  1.8739214339200213E+033                  2.0968490816113943E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4596312335204810E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5440835754434237E+000                 -2.8729951282161480E+001                 -9.8999999999999986E+001                  2.5440835754434232E+000                  4.3199069311321523E+000                  3.3696205743325760E+002                  2.5275810012420457E+000                  1.4723547480934429E-001                  4.7454783712469535E+000                  5.5651691788787430E+004                  7.3547645284676998E-006                  9.9864673236229242E-003                  7.5151106270672763E+000                  1.7700134595742962E+000                  1.7436847392898610E+001                  5.9316430676157972E-001                  8.7929015908751373E-001                  7.5858023872738045E-001                  2.4132093998363388E-001                  6.0506317073462633E-007                  1.3328481563385531E-005                  1.7208053054058327E-005                  4.6802233045694718E-005                  3.0374963879233237E+000                  9.6204627335464721E-001                  2.0298310582670624E+000                  2.3854315565822413E+000                 -2.8729951282161480E+001                  6.5109691900986572E-010                                        0                                        0                  3.9999997800990243E+000                  3.1251142487729083E-007                  1.4035745174929088E+000                  7.2690218528115214E-001                  1.4657315414539540E+000                  4.3995584069329876E+000                  1.9553177101810934E-003                  1.5000000000000000E+001                  2.2510971210291196E+005                  1.5000000549794080E+007                  5.8583418454102613E+005                  1.0000000000000001E-001                  1.3178168901828247E+000                  6.5890840886775970E-001                 -9.9999170149261940E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999997800990243E+000                  8.0000000000000000E+000                 -1.2062023433880551E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2062023433880551E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538537499737432E+055                  4.4094528915947883E+049                  4.2538581594266349E+055                 -1.9475347641836519E+035                  0.0000000000000000E+000                 -3.6555518949684419E+018                 -1.9475847542260550E+035                  4.9990042402945382E+030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  5.8339999881991767E+005                  3.9999994606039881E+000                 -1.2045810589700046E+001                  4.9992936965849646E+000                                      977                  1.0092823975811240E+000                  2.5036576626660378E-001                  7.8127866842692129E-008                  9.9999999997808198E-001                  9.9999999994052469E-001                  2.5036576626660378E-001                  7.8127866842692129E-008                  9.9999999997808198E-001                  9.9999999994052469E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2183746581004152E+032                  1.8739214339200202E+033                  2.0445242905156591E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4082542422631611E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5373825729922577E+000                 -2.8887506293956491E+001                 -9.8999999999999986E+001                  2.5373825729922577E+000                  4.3191575386377119E+000                  3.4190922717944045E+002                  2.5339108213553572E+000                  1.5189916985488175E-001                  4.7361509464671423E+000                  5.4469193693484398E+004                  7.1875532675470160E-006                  9.9201538926136854E-003                  7.5124108585718732E+000                  1.7630252373364161E+000                  1.7426754092226801E+001                  5.9369065040814295E-001                  8.7868148887789355E-001                  7.5736289491850894E-001                  2.4253921800659523E-001                  6.7208320652929104E-007                  5.8627854719604934E-006                  1.7208053054058327E-005                  4.6802233045694711E-005                  3.0361773420173419E+000                  9.6336282576371446E-001                  2.0122729401379509E+000                  2.3834332107467753E+000                 -2.8887506293956491E+001                  2.9886719856671583E-010                                        0                                        0                  3.9999994606039881E+000                  3.1251142522890866E-007                  1.4187280973624876E+000                  7.2401458054304846E-001                  1.4599434137653984E+000                  4.3824221303791679E+000                  1.9658335431673693E-003                  2.0000000000000000E+001                  5.8339999881991767E+005                  1.5000001348592900E+007                  5.8583420014021185E+005                  1.0000000000000001E-001                  1.3178168901810341E+000                  6.5890835623736999E-001                 -9.9999161189850405E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999994606039881E+000                  8.0000000000000000E+000                 -1.2045810589700046E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2045810589700046E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538535234653083E+055                  4.4094500005289039E+049                  4.2538579329153090E+055                 -2.0216137330205632E+035                  0.0000000000000000E+000                 -3.6555510223014344E+018                 -2.0216651911804362E+035                  5.1458159873065857E+030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4749408850635772E+006                  3.9999986526244933E+000                 -1.2041295485751190E+001                  5.3951999268230892E+000                                      975                  1.0041595650288058E+000                  2.5036581683922166E-001                  7.8127882496836776E-008                  9.9999999997808198E-001                  9.9999999993937805E-001                  2.5036581683922166E-001                  7.8127882496836776E-008                  9.9999999997808198E-001                  9.9999999993937805E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2183746581003280E+032                  1.8344656343105007E+033                  2.0445242905156548E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4082542422631602E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5370368407946504E+000                 -2.8912426106577090E+001                 -1.2944289813551190E+001                  2.5370368407946509E+000                  4.3186712858122238E+000                  3.4371231650189952E+002                  2.5361950948168088E+000                  1.5401381223658286E-001                  4.7319215739784601E+000                  5.3941320508681718E+004                  7.1023565352954887E-006                  9.8754911254243898E-003                  7.5117805538378413E+000                  1.7603964183634777E+000                  1.7422536405857649E+001                  5.9501133468350020E-001                  8.7715779057457854E-001                  7.5431549863819958E-001                  2.4558699479574653E-001                  6.9960932309118287E-007                  2.8632397288685337E-006                  1.7208053054058324E-005                  4.6802233045694731E-005                  3.0329168901822481E+000                  9.6661758359016636E-001                  2.0041683637646206E+000                  2.3863468391628815E+000                 -2.8912426106577090E+001                  1.4686279479186863E-010                                        0                                        0                  3.9999986526244933E+000                  3.1251142471975186E-007                  1.4256529341333326E+000                  7.2274152440533956E-001                  1.4574145164947103E+000                  4.3748186184170272E+000                  1.9698039960289104E-003                  2.5000000000000000E+001                  1.4749408850635772E+006                  1.5000003368695218E+007                  5.8583423958937114E+005                  1.0000000000000001E-001                  1.3178168901765501E+000                  6.5890822313899988E-001                 -9.9999157095617253E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999986526244933E+000                  8.0000000000000000E+000                 -1.2041295485751190E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2041295485751190E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538529506419034E+055                  4.4094427598839388E+049                  4.2538573600846635E+055                 -2.0427417070247558E+035                  0.0000000000000000E+000                 -3.6555488095581778E+018                 -2.0427931644181521E+035                  5.1457393396322975E+030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  3.6933799031213997E+006                  3.9999966144299210E+000                 -1.2033963314395688E+001                  5.7911061570612130E+000                                      972                  9.9680524263719783E-001                  2.4376900323705142E-001                  7.8127922353843360E-008                  9.9999999997708588E-001                  9.9999999993847910E-001                  2.4376900323705142E-001                  7.8127922353843360E-008                  9.9999999997708588E-001                  9.9999999993847910E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2183746581002898E+032                  1.8344656343105093E+033                  2.0052239938534324E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4082542422631671E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5408228095126191E+000                 -2.8829027436903417E+001                 -1.3245319809215172E+001                  2.5408228095126191E+000                  4.3185095163641209E+000                  3.4690511275992662E+002                  2.5402107006119086E+000                  1.5634515403033952E-001                  4.7272586690966518E+000                  5.3365264842654280E+004                  7.0063219075291458E-006                  9.8218067418726716E-003                  7.5126038399206854E+000                  1.7605001223783840E+000                  1.7421056089625463E+001                  5.9836312500543865E-001                  8.7331437966226733E-001                  7.4662868209465139E-001                  2.5327386457830930E-001                  7.0430204187208021E-007                  2.5703315417299236E-006                  1.7208053054058307E-005                  4.6802233045694704E-005                  3.0247685366869197E+000                  9.7475534436913502E-001                  1.9980384768378272E+000                  2.3941802248260453E+000                 -2.8829027436903417E+001                  7.5367704315375029E-011                                        0                                        0                  3.9999966144299210E+000                  3.1251142490781716E-007                  1.4333265780502709E+000                  7.2055793743221419E-001                  1.4531214869409532E+000                  4.3621311935520275E+000                  1.9696472144347284E-003                  3.0000000000000000E+001                  3.6933799031213997E+006                  1.5000008464565912E+007                  5.8583433910300641E+005                  1.0000000000000001E-001                  1.3178168901653853E+000                  6.5890788738751349E-001                 -9.9999152558680127E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999966144299210E+000                  8.0000000000000000E+000                 -1.2033963314395688E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2033963314395688E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538515056470496E+055                  4.4094247134770270E+049                  4.2538559150717632E+055                 -2.0775233564123803E+035                  0.0000000000000000E+000                 -3.6555432324411372E+018                 -2.0775750199300546E+035                  5.1663517674497817E+030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  9.2135660805350393E+006                  3.9999913796947131E+000                 -1.2016013216458678E+001                  6.1870123872993368E+000                                      972                  9.8014435291299062E-001                  2.4376932225428449E-001                  7.8128024494361625E-008                  9.9999999997708588E-001                  9.9999999993648170E-001                  2.4376932225428449E-001                  7.8128024494361625E-008                  9.9999999997708588E-001                  9.9999999993648170E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2183746581003691E+032                  1.8344656343105059E+033                  2.0052239938534287E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3567109513116109E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5507959780850320E+000                 -2.8608271005453499E+001                 -9.8999999999999986E+001                  2.5507959780850320E+000                  4.3181521702892258E+000                  3.5496059954037827E+002                  2.5501801492470886E+000                  1.6204457049771814E-001                  4.7158592678068878E+000                  5.1982752024751324E+004                  6.8116752080375373E-006                  9.7412544817386797E-003                  7.5149318539337786E+000                  1.7614030947784609E+000                  1.7418115222362914E+001                  6.0702566641498368E-001                  8.6354857241301175E-001                  7.2709707905665222E-001                  2.7280550579391649E-001                  7.0961658722310454E-007                  2.5470482759533273E-006                  1.7208053054058334E-005                  4.6802233045694731E-005                  3.0041736492641502E+000                  9.9533158289683621E-001                  1.9828017115426710E+000                  2.4138811569009588E+000                 -2.8608271005453499E+001                  4.0229385438689066E-011                                        0                                        0                  3.9999913796947131E+000                  3.1251142449002387E-007                  1.4522606516221106E+000                  7.1511114330395786E-001                  1.4424365462954880E+000                  4.3307695608931516E+000                  1.9682826090647704E-003                  3.5000000000000000E+001                  9.2135660805350393E+006                  1.5000021552386342E+007                  5.8583459468556102E+005                  1.0000000000000001E-001                  1.3178168901371909E+000                  6.5890702507060717E-001                 -9.9999141364173094E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999913796947131E+000                  8.0000000000000000E+000                 -1.2016013216458678E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2016013216458678E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538477944345450E+055                  4.4093790349639303E+049                  4.2538522038135797E+055                 -2.1651926839722064E+035                  0.0000000000000000E+000                 -3.6555289503232031E+018                 -2.1652457343412627E+035                  5.3050369056225006E+030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  2.1004605959438637E+007                  3.9999793372341834E+000                 -1.1972925214687756E+001                  6.4214763318648549E+000                                      977                  9.3034646122437414E-001                  2.2724768016080021E-001                  7.8128259639598241E-008                  9.9999999997509370E-001                  9.9999999993100397E-001                  2.2724768016080021E-001                  7.8128259639598241E-008                  9.9999999997509370E-001                  9.9999999993100397E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3795992710016413E+032                  1.7423448735058694E+033                  1.8739214339200158E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3050108671979553E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5730655038906276E+000                 -2.8126777409645104E+001                 -9.8999999999999986E+001                  2.5730655038906272E+000                  4.3170321576333404E+000                  3.7360825047080112E+002                  2.5724164582817659E+000                  1.7540275032682873E-001                  4.6891416006503412E+000                  4.8881170922216217E+004                  6.3874638641108847E-006                  9.5719453203726417E-003                  7.5202531541963564E+000                  1.7639048200244665E+000                  1.7411359851670042E+001                  6.2799652260913397E-001                  8.4101384144113889E-001                  6.8202763846941172E-001                  3.1787501852901423E-001                  7.2225459193413629E-007                  2.4992722119906042E-006                  1.7208053054058327E-005                  4.6802233045694772E-005                  2.9586048084372627E+000                  1.0408701833900966E+000                  1.9441285038729104E+000                  2.4567284326777878E+000                 -2.8126777409645104E+001                  2.9898576261101796E-011                                        0                                        0                  3.9999793372341834E+000                  3.1251142421246034E-007                  1.4976238591019013E+000                  7.0275573464214658E-001                  1.4183322935573082E+000                  4.2616034635095836E+000                  1.9645068468124669E-003                  4.0000000000000000E+001                  2.1004605959438637E+007                  1.5000051660821347E+007                  5.8583518265066284E+005                  1.0000000000000001E-001                  1.3178168900735412E+000                  6.5890504131904670E-001                 -9.9999114543809786E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999793372341834E+000                  8.0000000000000000E+000                 -1.1972925214687756E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1972925214687756E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538392568078740E+055                  4.4092754300724214E+049                  4.2538436660833038E+055                 -2.3910329551553159E+035                  0.0000000000000000E+000                 -3.6554946891535099E+018                 -2.3910907817388597E+035                  5.7826583543954584E+030                  0.0000000000000000E+000                  0.0000000000000000E+000 
