                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      4.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                                     mass                                core_mass                            photosphere_r                                 lambda_g                                 lambda_b                                 lambda_h                              core_radius                             model_number                                      age                              period_days                        binary_separation                             eccentricity                                  v_orb_1                                  v_orb_2                   rl_relative_overflow_1                   rl_relative_overflow_2                                     edot                               edot_tidal                              star_1_mass                              star_2_mass                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                            xfer_fraction                                    J_orb                                 J_spin_1                                  J_total                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot 
                                       1                  3.1250000000000005E+003                  3.9999999730273741E+000                 -1.1063926790057653E+001                  3.4948500216800937E+000                                     1098                  7.6798820508069654E-001                  1.9024222254489309E-001                  7.8130381053753695E-008                  9.9999999982454690E-001                  9.9999999946461804E-001                  1.9024222254489309E-001                  7.8130381053753695E-008                  9.9999999982454690E-001                  9.9999999946461804E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8301604035983202E+032                  1.3181363287257372E+033                  1.5464452189975557E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6423425328721865E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4163299123733708E+000                 -3.4648903207300286E+001                 -9.8999999999999986E+001                  2.4163299123733708E+000                  4.1743839243008178E+000                  2.5218754655784389E+002                  2.4017236365798609E+000                  3.7535280614092015E-001                  4.2892437295307317E+000                  1.9464521396397620E+004                  3.3203318281227173E-006                  9.9251477131500065E-003                  7.4120893336553380E+000                  1.4430412733511777E+000                  1.6986685439892426E+001                  6.2045563816454841E-001                  8.4949328118685341E-001                  6.9898607519563660E-001                  2.8045173487373803E-001                  4.3847140417042267E-005                  9.3159224899508081E-003                  3.4416106108119860E-003                  9.3604466091399535E-003                  2.7990656078139740E+000                  1.1202744907437754E+000                  1.2895470263554853E+000                  2.3826208280973322E+000                 -3.4648903207300286E+001                  1.3148868257858202E-008                                        0                                        0                  3.9999999730273741E+000                  3.1252152210763323E-007                  2.3733009121074087E+000                 -9.9999999999999997E+098                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  2.5131171843789063E-003                  1.0000000000000000E+000                  3.1250000000000005E+003                  1.5000000067431495E+007                  5.8583417512127187E+005                  1.0000000000000001E-001                  1.3178168901840455E+000                  6.5890844064889997E-001                 -9.9998596807296813E-001                 -9.9999999999999989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999999730273741E+000                  8.0000000000000000E+000                 -1.1063926790057653E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1063926790057653E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538538867513066E+055                  3.9535233045651198E+049                  4.2538578402746112E+055                 -1.9390678067351404E+036                  0.0000000000000000E+000                 -3.6555524684295511E+018                 -1.9390678067351404E+036                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  2.3254999999999996E+004                  3.9999998080647274E+000                 -1.1092893848174922E+001                  3.8115750058705933E+000                                     1031                  7.5902769461643282E-001                  1.8859746120074417E-001                  7.8130384273400466E-008                  9.9999999982454690E-001                  9.9999999947299989E-001                  1.8859746120074417E-001                  7.8130384273400466E-008                  9.9999999982454690E-001                  9.9999999947299989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7350241109891046E+032                  1.3181363287257374E+033                  1.5464452189975551E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6423425328721876E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3957089434920005E+000                 -3.4658721954738745E+001                 -1.3245319809215172E+001                  2.3957089434920005E+000                  4.1731175443838397E+000                  2.4724132789491281E+002                  2.3931210674545089E+000                  3.7358428141219990E-001                  4.2927807610775792E+000                  1.9623693907442146E+004                  3.3070424285808918E-006                  9.8225130906900073E-003                  7.4119444702138564E+000                  1.4411579642790269E+000                  1.6984654120301524E+001                  6.2048246835843379E-001                  8.4946446697905320E-001                  6.9892847698511229E-001                  2.8050955293958574E-001                  4.0192146755466494E-005                  9.3100152441731761E-003                  3.4416106108119847E-003                  9.3604466091399535E-003                  2.7990132162501999E+000                  1.1203199888709907E+000                  1.2678025874188721E+000                  2.3620904076222073E+000                 -3.4658721954738745E+001                  7.5921919901855048E-009                                        0                                        0                  3.9999998080647274E+000                  3.1252152209762532E-007                  2.3636560578521681E+000                  5.7314516586045550E-001                  1.1600444422544094E+000                  3.5066025932765204E+000                  2.5167525053115883E-003                  5.0000000000000000E+000                  2.3254999999999996E+004                  1.5000000479878921E+007                  5.8583418317573064E+005                  1.0000000000000001E-001                  1.3178168901828511E+000                  6.5890841347448248E-001                 -9.9998602509734391E-001                 -9.9999999999999989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999998080647274E+000                  8.0000000000000000E+000                 -1.1092893848174922E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1092893848174922E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538537698006617E+055                  3.9535213757106607E+049                  4.2538577233220373E+055                 -1.8138931405690995E+036                  0.0000000000000000E+000                 -3.6555520122212997E+018                 -1.8139526646375208E+036                  5.9524068421386539E+031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  8.1120881599999979E+004                  3.9999993592160581E+000                 -1.1118114540213327E+001                  4.2074812361087170E+000                                     1030                  7.6634459558494827E-001                  1.9024225173810527E-001                  7.8130392933140058E-008                  9.9999999982454690E-001                  9.9999999947504281E-001                  1.9024225173810527E-001                  7.8130392933140058E-008                  9.9999999982454690E-001                  9.9999999947504281E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7350241109891090E+032                  1.2922014980094134E+033                  1.5464452189975566E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6170983026325667E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3846688007834986E+000                 -3.4668851330208810E+001                 -9.8999999999999986E+001                  2.3846688007834986E+000                  4.1716200674922685E+000                  2.4194977544244185E+002                  2.3837252233689923E+000                  3.7188131315258555E-001                  4.2961866488636780E+000                  1.9778194746293964E+004                  3.3018275354913476E-006                  9.7452640444750174E-003                  7.4117611274290569E+000                  1.4396941247531416E+000                  1.6982962653794409E+001                  6.2055908305285268E-001                  8.4938408081272221E-001                  6.9876770114526565E-001                  2.8067235899349485E-001                  4.0001269697150746E-005                  9.2934348564773714E-003                  3.4416106108119812E-003                  9.3604466091399517E-003                  2.7988666467398340E+000                  1.1204496283896936E+000                  1.2610099403516362E+000                  2.3507065942794836E+000                 -3.4668851330208810E+001                  4.0644348796104228E-009                                        0                                        0                  3.9999993592160581E+000                  3.1252152166785907E-007                  2.3544057685014774E+000                  5.7566298366514335E-001                  1.1651373854922125E+000                  3.5219062035755133E+000                  2.5195817605164995E-003                  1.0000000000000000E+001                  8.1120881599999979E+004                  1.5000001602109892E+007                  5.8583420509114908E+005                  1.0000000000000001E-001                  1.3178168901796536E+000                  6.5890833953533900E-001                 -9.9998607978897081E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999993592160581E+000                  8.0000000000000000E+000                 -1.1118114540213327E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1118114540213327E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538534515881832E+055                  3.9535162136907337E+049                  4.2538574051043968E+055                 -1.7115566513759072E+036                  0.0000000000000000E+000                 -3.6555507737499131E+018                 -1.7116118727477504E+036                  5.5221371843185652E+031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  2.2510971210291196E+005                  3.9999982713484914E+000                 -1.1121601243201676E+001                  4.6033874663468408E+000                                     1026                  7.9458711175947327E-001                  1.9682548778597020E-001                  7.8130414138399829E-008                  9.9999999982454690E-001                  9.9999999947574736E-001                  1.9682548778597020E-001                  7.8130414138399829E-008                  9.9999999982454690E-001                  9.9999999947574736E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7350241109890953E+032                  1.3181363287257343E+033                  1.7563083008681785E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.5918034833618439E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3816295596005190E+000                 -3.4647481782198234E+001                 -9.8999999999999986E+001                  2.3816295596005190E+000                  4.1717134543815995E+000                  2.4179952898096516E+002                  2.3834554505315064E+000                  3.7155965295518190E-001                  4.2968298511447305E+000                  1.9807508508081388E+004                  3.2750973460298851E-006                  9.6548874136137604E-003                  7.4121724325007188E+000                  1.4400244205939234E+000                  1.6983592909712186E+001                  6.2073771442838033E-001                  8.4919776764952082E-001                  6.9839507423220049E-001                  2.8104981353591857E-001                  4.0420165957388513E-005                  9.2553582700552941E-003                  3.4416106108119868E-003                  9.3604466091399604E-003                  2.7985078648563286E+000                  1.1207748074487371E+000                  1.2571075099208477E+000                  2.3477374893844090E+000                 -3.4647481782198234E+001                  2.1203783122319473E-009                                        0                                        0                  3.9999982713484914E+000                  3.1252152149334106E-007                  2.3526626235364225E+000                  5.7577343015329074E-001                  1.1653042308521049E+000                  3.5216636134483092E+000                  2.5189430991185047E-003                  1.5000000000000000E+001                  2.2510971210291196E+005                  1.5000004322039744E+007                  5.8583425820709893E+005                  1.0000000000000001E-001                  1.3178168901720357E+000                  6.5890816033024846E-001                 -9.9998609009546735E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999982713484914E+000                  8.0000000000000000E+000                 -1.1121601243201676E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1121601243201676E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538526803410041E+055                  3.9535039113917253E+049                  4.2538566338449153E+055                 -1.6978717959140958E+036                  0.0000000000000000E+000                 -3.6555477893805348E+018                 -1.6979256381864426E+036                  5.3842272346789325E+031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  5.8339999881991767E+005                  3.9999955701162988E+000                 -1.1123980843778286E+001                  4.9992936965849646E+000                                     1024                  8.4502696906646124E-001                  2.1001050927658604E-001                  7.8130466985015801E-008                  9.9999999982454690E-001                  9.9999999947899287E-001                  2.1001050927658604E-001                  7.8130466985015801E-008                  9.9999999982454690E-001                  9.9999999947899287E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9762726669346822E+032                  1.3181363287257464E+033                  1.9464002465598521E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4518261001252660E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3816019813845273E+000                 -3.4614780371434549E+001                 -9.8999999999999986E+001                  2.3816019813845268E+000                  4.1716894727261220E+000                  2.4084544960627059E+002                  2.3817384454208255E+000                  3.7074911371079528E-001                  4.2984506363507187E+000                  1.9881568156910587E+004                  3.2521302751740123E-006                  9.5600716841633387E-003                  7.4128017271891693E+000                  1.4396164236082409E+000                  1.6983546965644834E+001                  6.2116605646529832E-001                  8.4875145663437634E-001                  6.9750245195097571E-001                  2.8195371922618923E-001                  4.1009672514510924E-005                  9.1658709848850307E-003                  3.4416106108119851E-003                  9.3604466091399604E-003                  2.7976171767129854E+000                  1.1216118052261086E+000                  1.2548850866339010E+000                  2.3478875705300593E+000                 -3.4614780371434549E+001                  1.1055162807902870E-009                                        0                                        0                  3.9999955701162988E+000                  3.1252152183118089E-007                  2.3482758604304301E+000                  5.7655288349984868E-001                  1.1668762783377513E+000                  3.5261544366528086E+000                  2.5197320283258462E-003                  2.0000000000000000E+001                  5.8339999881991767E+005                  1.5000011075758183E+007                  5.8583439009648596E+005                  1.0000000000000001E-001                  1.3178168901535057E+000                  6.5890771535480741E-001                 -9.9998611603257415E-001                 -9.9999999999999989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999955701162988E+000                  8.0000000000000000E+000                 -1.1123980843778286E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1123980843778286E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538507652919849E+055                  3.9534739574523995E+049                  4.2538547187659425E+055                 -1.6885960611681501E+036                  0.0000000000000000E+000                 -3.6555403777174118E+018                 -1.6886485096389519E+036                  5.2448470801853705E+031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4749408850635772E+006                  3.9999889096854422E+000                 -1.1127684598958089E+001                  5.3951999268230892E+000                                     1015                  8.8859785431809191E-001                  2.1825725282930708E-001                  7.8130597214176589E-008                  9.9999999982454690E-001                  9.9999999947720708E-001                  2.1825725282930708E-001                  7.8130597214176589E-008                  9.9999999982454690E-001                  9.9999999947720708E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9762726669346656E+032                  1.3376067707869237E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3815708647973581E+000                 -3.4604755461597868E+001                 -1.2768198554495509E+001                  2.3815708647973581E+000                  4.1711373178500848E+000                  2.4021489296599489E+002                  2.3805999295133713E+000                  3.7128416550914178E-001                  4.2973798096055305E+000                  1.9832607162330100E+004                  3.2041276241135767E-006                  9.4356405146036968E-003                  7.4128776410940418E+000                  1.4376503441979915E+000                  1.6980933656457722E+001                  6.2225467174414928E-001                  8.4762150324542740E-001                  6.9524254513385264E-001                  2.8424094759150670E-001                  4.2480203776790445E-005                  8.9492583649090109E-003                  3.4416106108119868E-003                  9.3604466091399621E-003                  2.7954094716187821E+000                  1.1237569814918758E+000                  1.2498085224180087E+000                  2.3482611924749621E+000                 -3.4604755461597868E+001                  5.8499745150465462E-010                                        0                                        0                  3.9999889096854422E+000                  3.1252152236380664E-007                  2.3511707245528886E+000                  5.7664325824074458E-001                  1.1670472274614745E+000                  3.5261105946166249E+000                  2.5235372300997888E-003                  2.5000000000000000E+001                  1.4749408850635772E+006                  1.5000027728387536E+007                  5.8583471529548103E+005                  1.0000000000000001E-001                  1.3178168901089951E+000                  6.5890661817901752E-001                 -9.9998609891884804E-001                 -9.9999999999999989E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999889096854422E+000                  8.0000000000000000E+000                 -1.1127684598958089E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1127684598958089E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538460433462510E+055                  3.9534018407172229E+049                  4.2538499967480917E+055                 -1.6742597575970518E+036                  0.0000000000000000E+000                 -3.6555220998809477E+018                 -1.6743104505486468E+036                  5.0692951594952178E+031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  3.6933799031213997E+006                  3.9999724118479580E+000                 -1.1128726592237834E+001                  5.7911061570612130E+000                                      999                  9.0719182902958440E-001                  2.2650415942937729E-001                  7.8130919511920638E-008                  9.9999999981478127E-001                  9.9999999946418205E-001                  2.2650415942937729E-001                  7.8130919511920638E-008                  9.9999999981478127E-001                  9.9999999946418205E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9762726669346714E+032                  1.3376067707869323E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3822079645259211E+000                 -3.4627484455583271E+001                 -1.3546349804879153E+001                  2.3822079645259211E+000                  4.1696476075033369E+000                  2.4063906958268012E+002                  2.3813661397398014E+000                  3.7464669131585338E-001                  4.2906529667535018E+000                  1.9527784185244960E+004                  3.1097711837222544E-006                  9.2638184053393646E-003                  7.4120671560237117E+000                  1.4329136193626697E+000                  1.6973585107129157E+001                  6.2492158503308870E-001                  8.4487557658802948E-001                  6.8975068756545366E-001                  2.8979227058846330E-001                  4.5581054223707992E-005                  8.4775673193918880E-003                  3.4416106108119821E-003                  9.3604466091399482E-003                  2.7899297342316358E+000                  1.1291884619897321E+000                  1.2373838550411853E+000                  2.3499228167961923E+000                 -3.4627484455583271E+001                  3.0873609511140317E-010                                        0                                        0                  3.9999724118479580E+000                  3.1252152255999589E-007                  2.3694453223756704E+000                  5.7511400787986477E-001                  1.1638276512554666E+000                  3.5139523014219507E+000                  2.5327284258903483E-003                  3.0000000000000000E+001                  3.6933799031213997E+006                  1.5000068976815110E+007                  5.8583552080912341E+005                  1.0000000000000001E-001                  1.3178168900025617E+000                  6.5890390048469027E-001                 -9.9998599087669515E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999724118479580E+000                  8.0000000000000000E+000                 -1.1128726592237834E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1128726592237834E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538343470870404E+055                  3.9532283473325929E+049                  4.2538383003153877E+055                 -1.6702536966994959E+036                  0.0000000000000000E+000                 -3.6554768577811937E+018                 -1.6703027221035998E+036                  4.9025404103824691E+031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  9.0891513777245469E+006                  3.9999320438782782E+000                 -1.1123804541480858E+001                  6.1508830114757629E+000                                      985                  8.9988388865605884E-001                  2.2320810882038877E-001                  7.8131708214357332E-008                  9.9999999980696874E-001                  9.9999999942927642E-001                  2.2320810882038877E-001                  7.8131708214357332E-008                  9.9999999980696874E-001                  9.9999999942927642E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1733609009979943E+032                  1.3181363287257715E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3867215840442069E+000                 -3.4660449332814217E+001                 -9.8999999999999986E+001                  2.3867215840442069E+000                  4.1664313623190656E+000                  2.4312728403444217E+002                  2.3858336986241082E+000                  3.8331296112654983E-001                  4.2733160441831437E+000                  1.8763594730873985E+004                  2.9519813842829510E-006                  9.0597925882562012E-003                  7.4104301637366516E+000                  1.4242810766491649E+000                  1.6958508302157853E+001                  6.3207957393946756E-001                  8.3764890979293916E-001                  6.7529737031374104E-001                  3.0437210944282783E-001                  5.2191736710949747E-005                  7.4746008324794505E-003                  3.4416106108119855E-003                  9.3604466091399430E-003                  2.7765481017940261E+000                  1.1425541299107160E+000                  1.2053867695053726E+000                  2.3571304888946449E+000                 -3.4660449332814217E+001                  1.7677981619414790E-010                                        0                                        0                  3.9999320438782782E+000                  3.1252152332955555E-007                  2.4172020902410853E+000                  5.7056122062103587E-001                  1.1547010841661818E+000                  3.4852699186366958E+000                  2.5495652974757855E-003                  3.5000000000000000E+001                  9.0891513777245469E+006                  1.5000169906409152E+007                  5.8583749178988510E+005                  1.0000000000000001E-001                  1.3178168897546834E+000                  6.5889725066172078E-001                 -9.9998570853108848E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9999320438782782E+000                  8.0000000000000000E+000                 -1.1123804541480858E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1123804541480858E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2538057277517119E+055                  3.9528181362814623E+049                  4.2538096805698480E+055                 -1.6893041345717130E+036                  0.0000000000000000E+000                 -3.6553649372906685E+018                 -1.6893520441792463E+036                  4.7909607533242128E+031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.7205250041779123E+007                  3.9998699075479709E+000                 -1.1110234213729564E+001                  6.2349802495605360E+000                                      980                  8.7884822451394040E-001                  2.1826374631040113E-001                  7.8132921799145549E-008                  9.9999999979134380E-001                  9.9999999937113881E-001                  2.1826374631040113E-001                  7.8132921799145549E-008                  9.9999999979134380E-001                  9.9999999937113881E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1733609009980278E+032                  1.3181363287257787E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3952217681212784E+000                 -3.4636726633239228E+001                 -9.8999999999999986E+001                  2.3952217681212784E+000                  4.1625769069734924E+000                  2.4799349237886256E+002                  2.3944402846123789E+000                  3.9532516481183172E-001                  4.2492848902792177E+000                  1.7753537028116680E+004                  2.7330754597496065E-006                  8.7426607810682008E-003                  7.4094486079697974E+000                  1.4160825049518597E+000                  1.6941736222878948E+001                  6.4359598363278836E-001                  8.2642286721646596E-001                  6.5284531830533787E-001                  3.2696931310022681E-001                  5.9854190455029487E-005                  6.3243997451742414E-003                  3.4416106108119864E-003                  9.3604466091399656E-003                  2.7561495068436375E+000                  1.1629566463496042E+000                  1.1660738648550131E+000                  2.3688113862133551E+000                 -3.4636726633239228E+001                  1.5990408574353811E-010                                        0                                        0                  3.9998699075479709E+000                  3.1252152269320119E-007                  2.4849929720138149E+000                  5.6354327631944623E-001                  1.1408082114292768E+000                  3.4438387013429321E+000                  2.5656593672689905E-003                  4.0000000000000000E+001                  1.7205250041779123E+007                  1.5000325263580343E+007                  5.8584052563087852E+005                  1.0000000000000001E-001                  1.3178168893886433E+000                  6.5888701494051360E-001                 -9.9998530774286787E-001                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9998699075479709E+000                  8.0000000000000000E+000                 -1.1110234213729564E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1110234213729564E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.2537616750609398E+055                  3.9522044886394677E+049                  4.2537656272654287E+055                 -1.7429423143685409E+036                  0.0000000000000000E+000                 -3.6551805617688233E+018                 -1.7429903679691399E+036                  4.8053600598910222E+031                  0.0000000000000000E+000                  0.0000000000000000E+000 
